Round,Track,Qualifying,Stint,Lap,"Rear Wing","Front Wing",Engine,Brake,Differential,Suspension,Fuel,"Tyre Remaining","Tyre Choice","Lap Time","Lap Distance",Cornering,Inclines,Camber,Grip,Altitude,Roughness,Width,Temperature,Humidity,"Wind (Avg. Speed)","Wind (Gusts)","Air Density","Air Pressure"
2,Netherlands,0,39,1,263,127,6,100,15,9,7.9596231322074,88.908596223715,"Extra Soft",88.958604204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,40,1,340,376,7,21,18,88,17.959623132207,95.066418872192,Soft,91.565964204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,41,1,340,376,7,21,18,88,17.959623132207,95.066418872192,Soft,92.173964204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,42,1,372,292,1,38,15,74,22.959623132207,95.993260315438,Medium,91.416533204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,43,1,372,292,1,38,15,74,22.959623132207,95.993260315438,Medium,93.251533204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,44,1,255,293,252,10,49,97,32.959623132207,96.736675847485,Hard,95.187591204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,45,1,255,293,252,10,49,97,32.959623132207,96.736675847485,Hard,93.715591204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,46,1,110,69,10,81,7,37,7.9596231322074,88.908596223715,"Extra Soft",86.281667004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,47,1,110,69,10,81,7,37,7.9596231322074,88.908596223715,"Extra Soft",86.990667004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,48,1,110,69,10,81,7,37,0.95962313220736,88.908596223715,"Extra Soft",86.919215004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,49,1,110,69,10,81,7,37,0.95962313220736,88.908596223715,"Extra Soft",86.673215004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,50,1,110,69,10,81,7,37,0.95962313220736,88.908596223715,"Extra Soft",85.733215004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,51,1,190,184,73,18,251,124,17.959623132207,95.066418872192,Soft,92.061964204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,52,1,190,184,73,18,251,124,17.959623132207,95.066418872192,Soft,92.110964204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,53,1,126,166,8,248,314,89,22.959623132207,95.993260315438,Medium,92.762633204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,54,1,126,166,8,248,314,89,22.959623132207,95.993260315438,Medium,92.541633204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,55,1,244,188,74,20,266,149,32.959623132207,96.736675847485,Hard,94.385091204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,56,1,244,188,74,20,266,149,32.959623132207,96.736675847485,Hard,93.686091204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,57,1,122,31,7,88,50,75,7.9596231322074,88.908596223715,"Extra Soft",86.448304204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,58,1,122,31,7,88,50,75,7.9596231322074,88.908596223715,"Extra Soft",87.044304204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,59,1,205,200,19,10,3,359,17.959623132207,95.066418872192,Soft,92.588364204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,60,1,205,200,19,10,3,359,17.959623132207,95.066418872192,Soft,92.648364204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,61,1,287,291,22,27,19,361,22.959623132207,95.993260315438,Medium,93.643033204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,62,1,287,291,22,27,19,361,22.959623132207,95.993260315438,Medium,93.842033204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,63,1,76,203,33,16,24,285,32.959623132207,96.736675847485,Hard,93.142154004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,64,1,76,203,33,16,24,285,32.959623132207,96.736675847485,Hard,93.120154004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,65,1,146,118,11,19,107,85,0.95962313220736,88.908596223715,"Extra Soft",87.916552204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,66,1,146,118,11,19,107,85,0.95962313220736,88.908596223715,"Extra Soft",86.793552204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,67,1,203,200,200,50,9,101,12.959623132207,95.066418872192,Soft,90.092484204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,68,1,203,200,200,50,9,101,12.959623132207,95.066418872192,Soft,91.714484204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,69,1,76,203,33,16,24,285,27.959623132207,95.993260315438,Medium,92.246876004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,70,1,76,203,33,16,24,285,27.959623132207,95.993260315438,Medium,92.401876004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,71,1,107,118,15,71,13,21,7.9596231322074,95.066418872192,Soft,87.316967004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,71,2,107,118,15,71,13,21,5.9192462644147,90.132837744384,Soft,87.42960068236,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,71,3,107,118,15,71,13,21,3.8788693966221,85.199256616576,Soft,87.44523436072,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,71,4,107,118,15,71,13,21,1.8384925288294,80.265675488768,Soft,87.37086803908,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,72,1,107,118,15,71,13,21,9.9596231322074,95.066418872192,Soft,88.854239004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,72,2,107,118,15,71,13,21,7.9192462644147,90.132837744384,Soft,87.53187268236,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,72,3,107,118,15,71,13,21,5.8788693966221,85.199256616576,Soft,87.36650636072,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,72,4,107,118,15,71,13,21,3.8384925288294,80.265675488768,Soft,87.06614003908,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,72,5,107,118,15,71,13,21,1.7981156610368,75.33209436096,Soft,86.813773717439,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,73,1,107,118,15,71,13,21,9.9596231322074,88.908596223715,"Extra Soft",88.406239004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,73,2,107,118,15,71,13,21,7.9192462644147,77.817192447429,"Extra Soft",87.68887268236,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,73,3,107,118,15,71,13,21,5.8788693966221,66.725788671144,"Extra Soft",87.69150636072,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,73,4,107,118,15,71,13,21,3.8384925288294,55.634384894858,"Extra Soft",86.75314003908,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,73,5,107,118,15,71,13,21,1.7981156610368,44.542981118573,"Extra Soft",86.974773717439,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,74,1,107,118,15,71,13,21,9.9596231322074,95.993260315438,Medium,88.363828004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,74,2,107,118,15,71,13,21,7.9192462644147,91.986520630877,Medium,88.05446168236,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,74,3,107,118,15,71,13,21,5.8788693966221,87.979780946315,Medium,88.78709536072,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,74,4,107,118,15,71,13,21,3.8384925288294,83.973041261754,Medium,87.00172903908,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,74,5,107,118,15,71,13,21,1.7981156610368,79.966301577192,Medium,87.182362717439,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,75,1,107,118,15,71,13,21,9.9596231322074,96.736675847485,Hard,87.953926004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,75,2,107,118,15,71,13,21,7.9192462644147,93.473351694971,Hard,87.64355968236,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,75,3,107,118,15,71,13,21,5.8788693966221,90.210027542456,Hard,87.79119336072,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,75,4,107,118,15,71,13,21,3.8384925288294,86.946703389941,Hard,88.90482703908,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,75,5,107,118,15,71,13,21,1.7981156610368,83.683379237426,Hard,87.710460717439,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,76,1,151,142,3,65,9,37,0.95962313220736,88.908596223715,"Extra Soft",86.139452204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,77,1,151,142,3,65,9,37,0.95962313220736,88.908596223715,"Extra Soft",87.946452204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,78,1,151,142,3,65,9,37,0.95962313220736,88.908596223715,"Extra Soft",86.400452204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,79,1,151,142,3,65,9,37,0.95962313220736,88.908596223715,"Extra Soft",87.414452204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,80,1,151,142,3,65,9,37,0.95962313220736,88.908596223715,"Extra Soft",87.731452204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,81,1,107,118,15,71,13,21,21.959623132207,95.066418872192,Soft,89.371871004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,81,2,107,118,15,71,13,21,19.919246264415,90.132837744384,Soft,89.22550468236,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,81,3,107,118,15,71,13,21,17.878869396622,85.199256616576,Soft,89.21713836072,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,81,4,107,118,15,71,13,21,15.838492528829,80.265675488768,Soft,89.20577203908,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,81,5,107,118,15,71,13,21,13.798115661037,75.33209436096,Soft,88.873405717439,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,81,6,107,118,15,71,13,21,11.757738793244,70.398513233152,Soft,87.892039395799,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,81,7,107,118,15,71,13,21,9.7173619254515,65.464932105344,Soft,88.146673074159,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,81,8,107,118,15,71,13,21,7.6769850576589,60.531350977535,Soft,86.940306752519,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,81,9,107,118,15,71,13,21,5.6366081898662,55.597769849727,Soft,87.217940430879,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,81,10,107,118,15,71,13,21,3.5962313220736,50.664188721919,Soft,87.026574109239,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,82,1,151,142,3,65,9,37,7.9596231322074,88.908596223715,"Extra Soft",87.479904204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,83,1,151,142,3,65,9,37,7.9596231322074,88.908596223715,"Extra Soft",86.792904204,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,84,1,110,69,10,81,7,37,7.9596231322074,88.908596223715,"Extra Soft",87.620667004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,85,1,110,69,10,81,7,37,7.9596231322074,88.908596223715,"Extra Soft",86.311667004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
2,Netherlands,0,86,1,110,69,10,81,7,37,7.9596231322074,88.908596223715,"Extra Soft",87.344667004,4.6,10,22,64,16,18,62,1,36,2,90,67,57,77
3,Switzerland,1,0,1,432,124,6,38,154,39,10,100,"Extra Soft",64.39888887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,1,1,52,19,11,16,7,109,7.7835015293501,95.223170657005,"Extra Soft",66.27336453,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,2,1,52,19,11,16,7,109,7.7835015293501,95.223170657005,"Extra Soft",66.73536453,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,3,1,37,111,7,23,10,99,7.7835015293501,95.223170657005,"Extra Soft",66.24611387,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,4,1,37,111,7,23,10,99,7.7835015293501,95.223170657005,"Extra Soft",65.89411387,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,5,1,105,40,56,40,70,104,7.7835015293501,95.223170657005,"Extra Soft",66.04053077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,6,1,105,40,56,40,70,104,7.7835015293501,95.223170657005,"Extra Soft",65.46353077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,7,1,99,16,43,45,18,190,7.7835015293501,95.223170657005,"Extra Soft",67.98353077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,8,1,99,16,43,45,18,190,7.7835015293501,95.223170657005,"Extra Soft",67.21553077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,9,1,72,31,4,2,27,81,7.7835015293501,95.223170657005,"Extra Soft",65.61406453,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,10,1,72,31,4,2,27,81,7.7835015293501,95.223170657005,"Extra Soft",66.57206453,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,11,1,43,105,4,53,39,64,7.7835015293501,95.223170657005,"Extra Soft",66.25621387,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,12,1,43,105,4,53,39,64,7.7835015293501,95.223170657005,"Extra Soft",66.23021387,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,13,1,51,106,4,54,32,81,7.7835015293501,95.223170657005,"Extra Soft",67.13701387,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,14,1,51,106,4,54,32,81,7.7835015293501,95.223170657005,"Extra Soft",67.35101387,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,15,1,142,129,107,41,6,68,7.7835015293501,95.223170657005,"Extra Soft",67.18251387,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,16,1,142,129,107,41,6,68,7.7835015293501,95.223170657005,"Extra Soft",66.62451387,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,17,1,114,33,145,31,6,42,7.7835015293501,95.223170657005,"Extra Soft",66.03153077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,18,1,114,33,145,31,6,42,7.7835015293501,95.223170657005,"Extra Soft",66.14153077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,19,1,117,53,83,6,67,70,7.7835015293501,95.223170657005,"Extra Soft",66.42376453,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,20,1,117,53,83,6,67,70,7.7835015293501,95.223170657005,"Extra Soft",66.55976453,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,21,1,115,34,85,55,94,72,7.7835015293501,95.223170657005,"Extra Soft",65.55950577,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,22,1,115,34,85,55,94,72,7.7835015293501,95.223170657005,"Extra Soft",66.09050577,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,23,1,163,78,105,36,54,27,7.7835015293501,95.223170657005,"Extra Soft",66.51071387,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,24,1,163,78,105,36,54,27,7.7835015293501,95.223170657005,"Extra Soft",66.07071387,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,25,1,105,36,50,66,102,87,7.7835015293501,95.223170657005,"Extra Soft",66.84920577,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,26,1,105,36,50,66,102,87,7.7835015293501,95.223170657005,"Extra Soft",65.45620577,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,27,1,107,48,56,74,100,79,7.7835015293501,95.223170657005,"Extra Soft",66.60820577,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,28,1,107,48,56,74,100,79,7.7835015293501,95.223170657005,"Extra Soft",67.22020577,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,29,1,103,42,65,79,121,74,7.7835015293501,95.223170657005,"Extra Soft",66.15420577,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,30,1,103,42,65,79,121,74,7.7835015293501,95.223170657005,"Extra Soft",66.95820577,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,31,1,67,77,4,59,5,180,7.7835015293501,95.223170657005,"Extra Soft",66.72961387,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,32,1,67,77,4,59,5,180,7.7835015293501,95.223170657005,"Extra Soft",67.00961387,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,33,1,145,35,55,33,111,61,7.7835015293501,95.223170657005,"Extra Soft",66.55480577,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,34,1,145,35,55,33,111,61,7.7835015293501,95.223170657005,"Extra Soft",65.91080577,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,35,1,46,33,53,38,86,57,7.7835015293501,95.223170657005,"Extra Soft",65.71033077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,36,1,46,33,53,38,86,57,7.7835015293501,95.223170657005,"Extra Soft",66.39233077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,37,1,139,26,82,39,77,94,7.7835015293501,95.223170657005,"Extra Soft",65.53033077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,38,1,139,26,82,39,77,94,7.7835015293501,95.223170657005,"Extra Soft",65.86233077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,39,1,120,33,73,45,86,58,7.7835015293501,95.223170657005,"Extra Soft",65.90773077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,40,1,120,33,73,45,86,58,7.7835015293501,95.223170657005,"Extra Soft",66.87673077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,41,1,120,33,73,45,86,58,7.7835015293501,95.223170657005,"Extra Soft",66.92173077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,42,1,139,26,82,39,77,94,7.7835015293501,95.223170657005,"Extra Soft",66.43133077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,43,1,115,35,97,39,109,106,7.7835015293501,95.223170657005,"Extra Soft",65.58190577,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,44,1,115,35,97,39,109,106,7.7835015293501,95.223170657005,"Extra Soft",66.61490577,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,45,1,101,32,81,39,65,93,7.7835015293501,95.223170657005,"Extra Soft",66.04853077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,46,1,101,32,81,39,65,93,7.7835015293501,95.223170657005,"Extra Soft",66.67253077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,47,1,108,36,47,40,78,103,7.7835015293501,95.223170657005,"Extra Soft",66.85283077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,48,1,108,36,47,40,78,103,7.7835015293501,95.223170657005,"Extra Soft",67.17283077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,49,1,82,30,82,2,106,105,7.7835015293501,95.223170657005,"Extra Soft",67.12243953,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,50,1,82,30,82,2,106,105,7.7835015293501,95.223170657005,"Extra Soft",66.99343953,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,51,1,139,31,108,68,98,95,7.7835015293501,95.223170657005,"Extra Soft",66.43970577,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,52,1,110,34,56,88,33,41,7.7835015293501,95.223170657005,"Extra Soft",66.41583077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,53,1,349,245,10,173,107,116,7.7835015293501,95.223170657005,"Extra Soft",66.12778887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,54,1,309,203,7,148,59,57,7.7835015293501,95.223170657005,"Extra Soft",66.76651387,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,55,1,274,203,2,119,82,26,7.7835015293501,95.223170657005,"Extra Soft",66.16521387,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,56,1,139,26,82,39,77,94,7.7835015293501,95.223170657005,"Extra Soft",66.19533077,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,57,1,231,137,8,83,187,38,7.7835015293501,95.223170657005,"Extra Soft",65.23078887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,58,1,231,137,8,83,187,38,7.7835015293501,95.223170657005,"Extra Soft",65.49878887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,59,1,180,89,69,127,173,1,7.7835015293501,95.223170657005,"Extra Soft",65.57848887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,60,1,180,89,69,127,173,1,7.7835015293501,95.223170657005,"Extra Soft",66.42248887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,61,1,240,137,62,180,226,7,7.7835015293501,95.223170657005,"Extra Soft",66.44678887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,62,1,231,137,8,83,187,38,7.7835015293501,95.223170657005,"Extra Soft",65.35578887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,63,1,231,137,8,83,187,38,7.7835015293501,95.223170657005,"Extra Soft",65.72478887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,64,1,252,156,110,51,268,19,7.7835015293501,95.223170657005,"Extra Soft",66.17978887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,65,1,201,123,106,50,226,80,7.7835015293501,95.223170657005,"Extra Soft",66.35698887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,66,1,248,110,124,50,222,45,7.7835015293501,95.223170657005,"Extra Soft",66.12688887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,67,1,248,110,124,50,222,45,7.7835015293501,95.223170657005,"Extra Soft",65.71088887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,68,1,248,110,124,50,222,45,7.7835015293501,95.223170657005,"Extra Soft",65.67088887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,69,1,248,110,124,50,222,45,7.7835015293501,97.075920792542,Soft,66.82588887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,70,1,248,110,124,50,222,45,7.7835015293501,97.075920792542,Soft,67.37488887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,71,1,248,110,124,50,222,45,7.7835015293501,97.075920792542,Soft,66.52188887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,72,1,248,110,124,50,222,45,7.7835015293501,97.488957320546,Medium,66.19601987,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,73,1,248,110,124,50,222,45,7.7835015293501,97.488957320546,Medium,66.46801987,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,74,1,248,110,124,50,222,45,7.7835015293501,97.488957320546,Medium,66.24901987,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,75,1,248,110,124,50,222,45,7.7835015293501,97.728425520952,Hard,68.07096187,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,76,1,248,110,124,50,222,45,7.7835015293501,97.728425520952,Hard,66.60896187,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,77,1,248,110,124,50,222,45,7.7835015293501,97.728425520952,Hard,67.69996187,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,78,1,231,137,8,83,187,38,7.7835015293501,95.223170657005,"Extra Soft",66.94178887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,79,1,231,137,8,83,187,38,7.7835015293501,95.223170657005,"Extra Soft",65.96678887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,80,1,239,78,63,99,265,43,7.7835015293501,95.223170657005,"Extra Soft",66.56848887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,81,1,239,78,63,99,265,43,7.7835015293501,95.223170657005,"Extra Soft",66.20648887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,82,1,213,75,33,39,225,23,7.7835015293501,95.223170657005,"Extra Soft",66.22478887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,83,1,213,75,33,39,225,23,7.7835015293501,95.223170657005,"Extra Soft",65.60678887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,84,1,298,163,41,66,257,4,7.7835015293501,95.223170657005,"Extra Soft",66.43588887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,85,1,298,163,41,66,257,4,7.7835015293501,95.223170657005,"Extra Soft",65.07788887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,86,1,290,85,28,11,241,74,7.7835015293501,95.223170657005,"Extra Soft",65.78802263,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,87,1,290,85,28,11,241,74,7.7835015293501,95.223170657005,"Extra Soft",64.98902263,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
3,Switzerland,0,88,1,231,137,8,83,187,38,7.7835015293501,95.223170657005,"Extra Soft",66.86078887,3.4,93,58,44,61,91,54,2,14,46,95,59,78,100
